,sentence_id,word_id,word,TRT,relFix
322,35,6,мы,207,0.06336088154269973
323,35,7,сдав,535,0.1637588001224365
324,35,8,молоко,350,0.10713192531374349
325,35,9,ехали,119,0.03642485460667279
326,35,10,гулять,385,0.11784511784511785
327,36,0,от,572,0.14715719063545152
328,36,1,смерти,462,0.11885773089786468
329,36,2,его,812,0.20890146642655003
330,36,3,спасла,490,0.12606122974015951
331,36,4,собака,158,0.04064831489580654
332,36,5,приносившая,966,0.2485207100591716
333,36,6,ему,427,0.10985335734499614
334,36,7,еду,0,0.0
335,37,0,судя,579,0.2867756315007429
336,37,1,по,127,0.0629024269440317
337,37,2,огромному,541,0.2679544328875681
338,37,3,расходу,256,0.1267954432887568
339,37,4,воды,144,0.0713224368499257
340,37,5,они,0,0.0
341,37,6,купали,175,0.0866765725606736
342,37,7,слонов,197,0.09757305596830114
343,38,0,тому,748,0.17411545623836128
344,38,1,кто,243,0.05656424581005587
345,38,2,желает,516,0.12011173184357542
346,38,3,невозможного,546,0.1270949720670391
347,38,4,объяснят,663,0.1543296089385475
348,38,5,близок,550,0.12802607076350092
349,38,6,локоть,0,0.0
350,38,7,да,556,0.12942271880819367
351,38,8,не,313,0.0728584729981378
352,38,9,укусишь,161,0.037476722532588456
353,39,0,когда,474,0.14433617539585872
354,39,1,она,497,0.15133982947624847
355,39,2,в,0,0.0
356,39,3,самолете,1059,0.32247259439707676
357,39,4,летела,413,0.12576126674786844
358,39,5,домой,191,0.05816077953714982
359,39,6,читать,380,0.11571254567600488
360,39,7,не,0,0.0
361,39,8,было,270,0.08221680876979294
362,39,9,сил,0,0.0
363,40,0,володя,593,0.25929164844774816
364,40,1,образом,354,0.15478793178836905
365,40,2,узнал,458,0.20026235242675994
366,40,3,то,168,0.07345867949278531
367,40,4,чего,154,0.06733712286838653
368,40,5,ему,369,0.16134674245736774
369,40,6,не,0,0.0
370,40,7,надо,0,0.0
371,40,8,было,191,0.0835155225185833
372,40,9,знать,0,0.0
373,41,0,перед,526,0.1144473455178416
374,41,1,ним,613,0.13337684943429068
375,41,2,снова,778,0.16927763272410792
